id|name|thumb_image|main_image|is_performer
10589|Candido|https://i.discogs.com/Y1_DewkXbZ3vQfzP4WtKelDbvmemYFRDyZ5GeUa_Px4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEwNTg5/LTE1MTQzNjMyMzAt/OTkzMS5qcGVn.jpeg|https://i.discogs.com/LVI_PTtHPMkR4wsn8lLxuq_aGasthi1UEwmRWgCq3lU/rs:fit/g:sm/q:90/h:560/w:586/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEwNTg5/LTE1MTQzNjMyMzAt/OTkzMS5qcGVn.jpeg|1
1917712|Tom Hannan|https://i.discogs.com/d80A4T8W-JG9cylJDBvtvXuyHZclTP0jukMSzlnYVhc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE5MTc3/MTItMTQwMTM3NjU1/OC0zMzUyLmpwZWc.jpeg|https://i.discogs.com/fseIM_5BGJSZFuGhmmnK1wk-XgLJFqMxHhiZ37XD15Y/rs:fit/g:sm/q:90/h:160/w:200/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE5MTc3/MTItMTQwMTM3NjU1/OC0zMzUyLmpwZWc.jpeg|0
261196|Art Taylor|https://i.discogs.com/BOcYBGmABeD5dWqA3bue4MAfh81VvHOM9CO2XJiZ2c0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2MTE5/Ni0xNTk3OTQzMjcz/LTY2MjMucG5n.jpeg|https://i.discogs.com/JRC7N9Jc3IU2OgWA37mPV1kExAXg7tKQqXLWuLNPkM8/rs:fit/g:sm/q:90/h:438/w:570/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2MTE5/Ni0xNTk3OTQzMjcz/LTY2MjMucG5n.jpeg|1
334380|Ira Gitler|https://i.discogs.com/DHdIKSXhHHk6eGmbMzUZ-GNJQEF5XVmt5qwDtw_DSzw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzNDM4/MC0xMjkyMDg2Nzc1/LmpwZWc.jpeg|https://i.discogs.com/2qul3kDPjnurKbtoY-C9w0fKpXtGNx__m6n8RrvWgV0/rs:fit/g:sm/q:90/h:421/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzNDM4/MC0xMjkyMDg2Nzc1/LmpwZWc.jpeg|0
272016|Duke Jordan|https://i.discogs.com/Ws8MUOwFLBepnAtZGMuS5_LyN88vvX4qcWQGS5uBmL8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MjAx/Ni0xMTg2NzI0NTAy/LmpwZWc.jpeg|https://i.discogs.com/RCbPlgjKsM-MlAgXdaGk8H-1BQCfjJHiclKvZUDw3N4/rs:fit/g:sm/q:90/h:312/w:480/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MjAx/Ni0xMTg2NzI0NTAy/LmpwZWc.jpeg|1
284526|Bob Weinstock|https://i.discogs.com/J4b72fcqOpyh7SdClA3ZPC4EBOs7_jBp8632k54tcVQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI4NDUy/Ni0xMzMxMjgxMjUz/LmpwZWc.jpeg|https://i.discogs.com/gNo-764GkvyEEkA1Gt4cfH9CyrStkMvrihuuySerBdY/rs:fit/g:sm/q:90/h:281/w:250/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI4NDUy/Ni0xMzMxMjgxMjUz/LmpwZWc.jpeg|0
45107|Gene Ammons|https://i.discogs.com/B6HZtWD2gAtLhmaNIF-HV-MPFxchJhpbMaBUBDMXFUc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ1MTA3/LTExODM4Mjk4MzMu/anBlZw.jpeg|https://i.discogs.com/hs-Y16fMdeaRJMn99Wfz9CdFkjhwCufUJzGCM3ao_lM/rs:fit/g:sm/q:90/h:237/w:356/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ1MTA3/LTExODM4Mjk4MzMu/anBlZw.jpeg|1
179055|Art Farmer|https://i.discogs.com/OOMINA0eiNqACUMxeD_ec-ccuQE1KXMepfHk-bSxPXc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE3OTA1/NS0xMTA1OTg3OTI4/LmpwZw.jpeg|https://i.discogs.com/7tegMEucuDSthXANGfm66IdKIbbX3O5_w6RwviaGdhw/rs:fit/g:sm/q:90/h:360/w:266/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE3OTA1/NS0xMTA1OTg3OTI4/LmpwZw.jpeg|1
253777|Phil Woods|https://i.discogs.com/Oim3UDmt4TE5T4UUagSqK39wQZbpuZtD5eRDHuPLif8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1Mzc3/Ny0xMTEzMjA3ODgw/LmpwZw.jpeg|https://i.discogs.com/rD7pjx0NH9Tq1r_dx5ndqIN29xw1cM-b4SBdXt9V4Nc/rs:fit/g:sm/q:90/h:352/w:274/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1Mzc3/Ny0xMTEzMjA3ODgw/LmpwZw.jpeg|1
427125|Teddy Kotick|https://i.discogs.com/1lviTV4Y0yveUO-N-SVWh6qJ4fESkV7YnuyFNbEMKiU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQyNzEy/NS0xNjA0OTM0NDQ4/LTc1MjMuanBlZw.jpeg|https://i.discogs.com/s7pH4ybqKYYONqBiGRisDBsHHOHU4MUEgzsDJciqmgU/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQyNzEy/NS0xNjA0OTM0NDQ4/LTc1MjMuanBlZw.jpeg|1
339536|Nick Stabulas|https://i.discogs.com/TS24mFag4K54TI5Rd26aK2rZ8bs8-j1FmH6GcmGDInc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzOTUz/Ni0xNTQ0MjM4MTk4/LTE2NjkuanBlZw.jpeg|https://i.discogs.com/G7o-pPDnJkV4EPOJZTOXw8D1koAn406Hc-F5OL0RP_w/rs:fit/g:sm/q:90/h:540/w:341/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzOTUz/Ni0xNTQ0MjM4MTk4/LTE2NjkuanBlZw.jpeg|1
320757|John Williams (5)|https://i.discogs.com/uueXirRCL1cupr-EzO-XQwjn6VubXTW7Se5AKEyl8yc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyMDc1/Ny0xMzc5NTM5NDky/LTg5MTEuanBlZw.jpeg|https://i.discogs.com/OX2YDcUl3ryUvAqyByEw720QCB4fy1FkW51Rv4G12Kg/rs:fit/g:sm/q:90/h:378/w:376/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyMDc1/Ny0xMzc5NTM5NDky/LTg5MTEuanBlZw.jpeg|1
251873|Art Pepper|https://i.discogs.com/-9BUZWU78O3sMm3kJet8TuQP-Xr3twETSJf6n8XOL4I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MTg3/My0xNjU0ODMxNTky/LTQyMTQuanBlZw.jpeg|https://i.discogs.com/u88qO1rEgOuK7F5eY6o_uA-QCb2h3Y82tX5Q1Re8pGU/rs:fit/g:sm/q:90/h:750/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MTg3/My0xNjU0ODMxNTky/LTQyMTQuanBlZw.jpeg|1
257423|George Mraz|https://i.discogs.com/JTr3VtkQoPhMc9ecgSxJI3xSNLP7zAbO-bo8GI1Uxhg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NzQy/My0xNjA5Njc1MTQ0/LTY2OTYucG5n.jpeg|https://i.discogs.com/2OLTZ_3GvFzOgncaqQxm3WFUP-290VIbEK_ozzeqsm4/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NzQy/My0xNjA5Njc1MTQ0/LTY2OTYucG5n.jpeg|1
299481|John Koenig|||0
1945235|George Kershaw (2)|||0
135885|Elvin Jones|https://i.discogs.com/ZJ5LsF8N5Ji03Lbhwv7bElqdOckxMw-824WJgO-iJ-E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEzNTg4/NS0xMzc5NTM4MDM2/LTUyNTMuanBlZw.jpeg|https://i.discogs.com/I8hmoWvtX50ra3sX15mGPdgWWGiDOWjOKY5GTakZMQQ/rs:fit/g:sm/q:90/h:357/w:355/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTEzNTg4/NS0xMzc5NTM4MDM2/LTUyNTMuanBlZw.jpeg|1
517487|Ronnie Olson|||0
422024|Tom Brown (2)|||0
323461|Bob Simpson|||0
1635216|Peter Keepnews|https://i.discogs.com/A24RlVJj556pm6YWTFJV6s56SLK0DKhMS2tgU9I36rc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE2MzUy/MTYtMTUzNjA1NDM2/OC05OTQyLmpwZWc.jpeg|https://i.discogs.com/ckDjL9fp_VxfZznGF_bBhM5Z3oK9aCgri5gJQ3Mv280/rs:fit/g:sm/q:90/h:800/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE2MzUy/MTYtMTUzNjA1NDM2/OC05OTQyLmpwZWc.jpeg|0
2445035|Mitsushiro Sugawara|||0
255116|George Cables|https://i.discogs.com/Q7JymZh6tZUwRZ18dfkX8nyUIaMorGuAGaoD2T1T5O4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NTEx/Ni0xNDEyOTU2Njc0/LTI5OTcuanBlZw.jpeg|https://i.discogs.com/O0fOK5zKQHAIiBMLFoq1QIp5VY1GgTQsAs1Its4OsiE/rs:fit/g:sm/q:90/h:561/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NTEx/Ni0xNDEyOTU2Njc0/LTI5OTcuanBlZw.jpeg|1
256170|Lester Koenig|https://i.discogs.com/yX1TlfZATe1VURIHoRHylTPIHkL_FPNJ3akxaxooh8E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NjE3/MC0xMjgzNDQzMjM0/LmpwZWc.jpeg|https://i.discogs.com/qlbVp6V4rHTCIRgtUWabvG6brMBFM8Cs80Bv6lVf4MQ/rs:fit/g:sm/q:90/h:256/w:226/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NjE3/MC0xMjgzNDQzMjM0/LmpwZWc.jpeg|0
675733|Franklin Skeete|https://i.discogs.com/nI90XBw8zkewunLdVQ93FO-bBmGWKM7kJBu1PqXeO0k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTY3NTcz/My0xNTQ0MTQ1NDk3/LTM3NTIuanBlZw.jpeg|https://i.discogs.com/59ToVRmCZCum9OrTlNgtMxVRmDiE-9lFPFRjOj2LuyQ/rs:fit/g:sm/q:90/h:488/w:541/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTY3NTcz/My0xNTQ0MTQ1NDk3/LTM3NTIuanBlZw.jpeg|1
255767|Oscar Pettiford|https://i.discogs.com/akC6TS5bAhgAinFZBw3adjqAdVSzWxT39BMMvEPcDQw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NTc2/Ny0xNjAwOTQyODA0/LTYwMTYucG5n.jpeg|https://i.discogs.com/PfzshiNCSu_M-KgUrLmRwXxV5vBwCyd7BeDYLYXSPHA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NTc2/Ny0xNjAwOTQyODA0/LTYwMTYucG5n.jpeg|1
227155|Gil Mellé|https://i.discogs.com/NefTwCv1vRUECSVlSRvpcq1Q5Q_aPT-hmmb8nT_M8t4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIyNzE1/NS0xMTYzMzY0Njkw/LmpwZWc.jpeg|https://i.discogs.com/gqTn-mJtQq4ewiH8hLmwdjA9f3-IoHPj1OeKwo26KaI/rs:fit/g:sm/q:90/h:237/w:191/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIyNzE1/NS0xMTYzMzY0Njkw/LmpwZWc.jpeg|0
1036933|Lee Abrams|||1
252308|Wynton Kelly|https://i.discogs.com/F0HlIQoDtRT3kv98BkzdIk4Rv8rhTfS7kQusqWE7BWg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MjMw/OC0xMTA3NzY2Mzg2/LmpwZw.jpeg|https://i.discogs.com/-CH_1_af9PNzhf4pP27BcLZG88ve1FVcwcbMAxsZ2ag/rs:fit/g:sm/q:90/h:194/w:200/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MjMw/OC0xMTA3NzY2Mzg2/LmpwZw.jpeg|1
254176|Doug Watkins|https://i.discogs.com/ExumhR2jtoHbLS8nXsPdvOk_z5hPC_2bTiDpvbMsRrs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NDE3/Ni0xNjEwNzk3NzE1/LTIyNzYucG5n.jpeg|https://i.discogs.com/BECeztDikF41jQRY70WScIjPSMKLuIr3bfGv_gmpKuE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NDE3/Ni0xNjEwNzk3NzE1/LTIyNzYucG5n.jpeg|1
260727|Mal Waldron|https://i.discogs.com/yrkLXVWRVGW7g7Uve5Yckxl72HEWBxIextMA7P-g7KU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2MDcy/Ny0xNjQ3OTU5NzY0/LTU2NzQuanBlZw.jpeg|https://i.discogs.com/pvEhgNSubb_a4hlxbYe74ynYneqZIH8aBeQ4u-BNulA/rs:fit/g:sm/q:90/h:388/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2MDcy/Ny0xNjQ3OTU5NzY0/LTU2NzQuanBlZw.jpeg|1
20956|Donald Byrd|https://i.discogs.com/vWBkoUSxOk-Chxo16VK9xbrNJp764imf7CP-ckkOF9s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIwOTU2/LTAwMS5qcGc.jpeg|https://i.discogs.com/71Zl1Sp56Q_u6TshHP-QNSbPt0PF5QrhLiVnauzPkkM/rs:fit/g:sm/q:90/h:231/w:251/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIwOTU2/LTAwMS5qcGc.jpeg|1
284423|Michel Gaudry|https://i.discogs.com/ble1psBOh1m4CrquGsYURGQx6Mqo6Hya5XTKRGntTKA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI4NDQy/My0xMjY2ODc5NDcw/LmpwZWc.jpeg|https://i.discogs.com/1oFfCgR3kp7dXO9L_1hvfPrn5jjynzi_mDoTjWRbG7g/rs:fit/g:sm/q:90/h:567/w:567/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI4NDQy/My0xMjY2ODc5NDcw/LmpwZWc.jpeg|1
1782446|A. David Hogarth|||0
3356700|Paul Minsart|||0
443973|Valerie Wilmer|https://i.discogs.com/0DBy6arPgFBcETRDetYp_Ts6LidwiJAvsNJe6Wy_S5E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ0Mzk3/My0xMzM2NDQ3NTYz/LmpwZWc.jpeg|https://i.discogs.com/jFUzTVpECnQWwv_P8fBjJNYw3QsOHfN44l0HQrGE0_k/rs:fit/g:sm/q:90/h:234/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ0Mzk3/My0xMzM2NDQ3NTYz/LmpwZWc.jpeg|0
29992|Bud Powell|https://i.discogs.com/vOq6AGy1s9RtvWWJ09NyObcaN4sDvWPRmC50aW8FxBU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI5OTky/LTExMjkyNDc0MTgu/anBlZw.jpeg|https://i.discogs.com/8V_nVoBSAUSKr2Z-6WPNXzWRCp8Wk_r3kLbRSwpxasQ/rs:fit/g:sm/q:90/h:249/w:250/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI5OTky/LTExMjkyNDc0MTgu/anBlZw.jpeg|1
332286|Alan Bates|https://i.discogs.com/3LIvMOBRe3sB2m1B6hrD-hy2w722ONUME6nYnOEGS4Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzMjI4/Ni0xNTM3MTgxMTM3/LTk3MDYuanBlZw.jpeg|https://i.discogs.com/kGZAZHqY07gwowLRp7VYNL9aE9Y3yJxXtDVepqcopNk/rs:fit/g:sm/q:90/h:350/w:221/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzMjI4/Ni0xNTM3MTgxMTM3/LTk3MDYuanBlZw.jpeg|0
239566|Jef Gilson|https://i.discogs.com/bl9UCsD4HNvffP_mMteg_dJ6Jj-DszwfVJUrAWaPfI4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIzOTU2/Ni0xNjA5NTE1MTY4/LTM2MzUuanBlZw.jpeg|https://i.discogs.com/GoR5L8VNnU_QEDlCu5zupdjzrLXp3YBmT49NPjmmUqM/rs:fit/g:sm/q:90/h:926/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIzOTU2/Ni0xNjA5NTE1MTY4/LTM2MzUuanBlZw.jpeg|0
349804|Curtis Lundy|https://i.discogs.com/DmyVZYzoZWuCMt7l7e2r9FY8vYv2ildS1ckk04lOYVQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM0OTgw/NC0xMTk1MTQ4MjYw/LmpwZWc.jpeg|https://i.discogs.com/DLWZ6SkRxPv_WuuG9yOXcxM1fEvOT0Of8Vh8zmWdBe8/rs:fit/g:sm/q:90/h:486/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM0OTgw/NC0xMTk1MTQ4MjYw/LmpwZWc.jpeg|1
3973903|Jane Wilson (3)|https://i.discogs.com/MCDcn8zEadC_b3zbRNERvJNiNJ7KWK431kUXl5WzEn0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM5NzM5/MDMtMTYwMTAwNjIz/Mi02MTEyLmpwZWc.jpeg|https://i.discogs.com/LJbNLN8YfazyWOVqwFTHEWHsR3hwu8c1rJy9wcync9A/rs:fit/g:sm/q:90/h:466/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM5NzM5/MDMtMTYwMTAwNjIz/Mi02MTEyLmpwZWc.jpeg|0
328233|Kenny Washington|https://i.discogs.com/MvgRCP-10wERCmsaAxyhX8fBm8aU3PUgNWC80eBcG6Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyODIz/My0xMTQ3MjY2ODQx/LmpwZWc.jpeg|https://i.discogs.com/1QT-tCx9-6B956jq2OkjjQoYXoDvrMiX1pPMZFe-D9M/rs:fit/g:sm/q:90/h:436/w:550/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyODIz/My0xMTQ3MjY2ODQx/LmpwZWc.jpeg|1
450330|Gray Russell|https://i.discogs.com/14wEpPBpRjLG1Lhke55xfBxoZs-MBSd8lheOURGlxbE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ1MDMz/MC0xNTE5OTk5OTUy/LTcxNjguanBlZw.jpeg|https://i.discogs.com/JzXFcQpTwKrpLzdeaxhHKRfYeetFdJpFCzFeQFbUarg/rs:fit/g:sm/q:90/h:798/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ1MDMz/MC0xNTE5OTk5OTUy/LTcxNjguanBlZw.jpeg|0
263194|Jon Mathias|||0
575769|Mark Eshelman|||0
955825|Mark Morris (7)|||0
955827|Walter Borchers|||0
955824|Lee Brenkman|https://i.discogs.com/ke0eNaytrdpRqsX0YzzANhSR2Y5FsmfwFqESwhEb-mE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTk1NTgy/NC0xNTYwMjYzODcz/LTI5NzkuanBlZw.jpeg|https://i.discogs.com/1bMZN1RUn8z14av0vGm76bRpzesEz4EWuXNVhSMxLSg/rs:fit/g:sm/q:90/h:286/w:320/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTk1NTgy/NC0xNTYwMjYzODcz/LTI5NzkuanBlZw.jpeg|0
391812|Dennis Drake|https://i.discogs.com/ebItAuok64WicI5ETtpkxEUDU71GNQPPCyjRx-0c9y4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM5MTgx/Mi0xMjE0NTY2NDk4/LmpwZWc.jpeg|https://i.discogs.com/PtUL-H605Ojai8fdLQzq2GNS-o01RCpLLrizuWwIzgM/rs:fit/g:sm/q:90/h:234/w:250/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM5MTgx/Mi0xMjE0NTY2NDk4/LmpwZWc.jpeg|0
86674|Joe Ferla|https://i.discogs.com/JXLoOr8rtp8XzmbaqhwXKApPO2Htwfm88Y6tJUpO8Ro/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTg2Njc0/LTEyOTA4MDMzNTYu/anBlZw.jpeg|https://i.discogs.com/Jt1ccOxFVj5qfZkqXSM97o7OgrZ1Rcvr2Lksi7Xsf8E/rs:fit/g:sm/q:90/h:205/w:186/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTg2Njc0/LTEyOTA4MDMzNTYu/anBlZw.jpeg|0
2563680|Barbara Bordnick|https://i.discogs.com/C967TqrnrV-HuZ1BGcdXaRDArj_dblxf48YIkFBqrJc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NjM2/ODAtMTU3NzYzMDEy/Ny0xNzcyLmpwZWc.jpeg|https://i.discogs.com/U3Q1eoEgwLOFuHHqsKGlKFO7jGRAelHflq5Z-HuegeA/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NjM2/ODAtMTU3NzYzMDEy/Ny0xNzcyLmpwZWc.jpeg|0
974092|Tom Copi|https://i.discogs.com/N78T_XtLJW-lchCYjMKVcHuF3La_B4C0q-v2-9FnM9A/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTk3NDA5/Mi0xNjA1OTc5MjU1/LTkyMzUuanBlZw.jpeg|https://i.discogs.com/iTuAhaOcxmBeo3j2ybu4tQzjhLlsJI2XiyyUZSLZ3HQ/rs:fit/g:sm/q:90/h:577/w:580/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTk3NDA5/Mi0xNjA1OTc5MjU1/LTkyMzUuanBlZw.jpeg|0
294393|John Hicks|https://i.discogs.com/msavMovZDhQz-58rcbP5qNd1HITZ15dXnqAU25Y2to0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI5NDM5/My0xMTk1MTQ4MjAx/LmpwZWc.jpeg|https://i.discogs.com/DUDwjXWxYPbXDESXf5y3pE-aYBumxLZZP68Hj-IOmHw/rs:fit/g:sm/q:90/h:485/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI5NDM5/My0xMTk1MTQ4MjAx/LmpwZWc.jpeg|1
955826|Liljay Productions Inc.|||0
275048|Bill Crow|https://i.discogs.com/psi5WTobSxLX5qzYHHZZFkKDhfDoXnDSQ0zxClfbx3w/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3NTA0/OC0xNjEwNzk3MTE5/LTk2MDcucG5n.jpeg|https://i.discogs.com/9MQW_PTHswJ90Nt5WgO2bIgNfUHxO75woireup5LW2w/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3NTA0/OC0xNjEwNzk3MTE5/LTk2MDcucG5n.jpeg|1
